user_id,user_name,review_id
"AGGSPBWHNKPM222VK2PCN4PHRMWQ,AHKPIQ3BNCTJ2EVZ3SWK45X6S2MQ,AEZ4XP6EQ5UIJF5YHBGJ3EPP4MOA,AFIND4QQKETURXU76GI6655ZFS4Q,AF6SCWIB7NVHZI4WWZHXAY2JJUGA,AEE2XYKFE3DMNYQTOCBK3PEVORQA,AH7X6273K5JCM64M6H4NHACJNOPQ,AHJE2BSA3PARAUPU7WEXWJ6WS3KQ","Ruman,deep,Jatin Sawhney,Nehru,P R Vedprakash,LEO SELVARATHINAM,Adil,Ashish Srinivas","R3Q0EFB6CKAL4W,R3SBR1YRGFORQV,RHK2VI4OFC8UW,R1QPBRC7ZDKAB6,R2QKG9AO1MMHNQ,RLC1RHGMCZS55,R4RMB9P1YZJV3,R3L44D00WINPGV"
"AHTYSJ2UVZO5LT77K37P423ZMQXQ,AHYQION7F7POWPGNNAFXPK64RSNQ,AHKUNPS4ZAWFCFMIOFSKV5LF7IOA,AH4O4H2WHIKNWUYTERTGOH4FFY7A,AFIS2LYGKHAXZN6NFF2JJI2M4TBA,AFQLKJFTCAK4X2YI2B72OID4IVLA,AHQIKKPBVNWP27JVQYZSYMEG6XAA,AGKYYB6ZSV2OI4BSXLKISFSFLGUA","Akash Kumar,Anil Kumar,saijayanth,Rajib A.,Vinit Sarin,Ravinder Gautom,Yogesh Karel,MANISH KUMAR","R1HP1ZGFB28GM7,R3JCTIK67UAT4K,R2S9JBF2ECD6C6,R2M4VC26VFSJ5K,R2I3JCCVO4U03G,R3NOWQBXUGHRI9,R3ULD6B7PBI3FQ,R2UQOW05XNOHS5"
"AFLLCZFPCLWLDKVX63KDI75LX7EA,AG6UWS47VN74SMHL4KL57DEJMBIA,AHVRHERJSRHVM63FSTZZI5SRWFKQ,AEXK4GFZSUC45HV5ZMD6ZSF2CK2Q,AGEE5MMSCUBGNWYJ3WY622OZ7Y6Q","Srikar Kandikonda,Alden Andrews,Bharat Gidh,Praveen S,Varun Jadhav","R1E0E2U9FSYVCE,R1XW3BIC0SBBJY,R1WOPI53IJ9804,R29PDCDRZOK9OT,RP5AN5NRHB0TT"
"AFES6HMBN5CAV5HWKASX5HS743BA,AE2SYKBDNNE4PVOOYME4HQILKXTA,AFDMSPZU56HC6LYNPSPFLBTALJMA,AGVSDTELCGKF3H54PJHYWO22MGFA,AEEOHRSGRB777SO6I4OOPWZ4DQ4A,AF3CZ6OL3AA35DQULP6J2TCEOJOQ,AHTXWZCWVFIFVLHBN27YWHVPXTUQ,AGVJ4GQPFR3DJ4ZV4ZT6EXE3ZNUA","Vajrala s.,Goutham.G.A.,Abhishek Kumar Sharma,Goutam,bheemanna,Jose v j,Pratik Kumar (Sinu),cherukusureshreddy","R2MYHLYRBQ49CU,R1ZYG8KT7IKN0F,R1CPM2M1SFJD0Q,R1MT0UWLT7MBYN,RH2E56CG2VRB0,R3O8V8MGL6A3AQ,R2IY9SO9GDZ9ZU,RC16I7A47XY5Z"
"AETEHTDQT4GMZAJW5NTRO77AQBZA,AHMFYDHJQSNEIQVXXGRBHFN4HIXA,AGDVBHF2VZWQBVPW2LSCWM523PCA,AFHCO46ICGCCZ7HI7WZSESKXHVSA,AFOVQIU4VXRHWZ2ON5VX6DOVPRVQ,AGYOOAFQSB2ESYS42MNEKUCHNQGA,AEMEVA4RPDV7TUZZGW42VEOVSMXQ,AETIV4U656LPL5QIPSWXR2INPE4Q","Amazon Customer,Sanu Menon,Shyam,Anas P V,Amis,Joga sampath Kumar,Mayur Tangsale,Gandharva Purohit","R3QXJLS2BDGPZU,R2ZQ7IF3YXTAYB,RB59C2UES2IGE,RCRYJ6I1OC3S4,R3CJKWJKEQBO76,R2EYE183J6PMG0,R22S9G5EXHE6L5,RXTN6L62R1AU0"
"AFG3EU556AXTCQXSTGYD2ACM5H6Q,AF65DDTW2IWXZ4TJJ7ZMVMH7J35A,AF2YGWDQLV72RCMMOSU2FVQCMVTQ,AGGMCQ2FU6ORE3JKL6VUTHPQKZZA,AGJK54UTZLRAIC27TJYRC2FITPNQ,AECA5GYEXI5PM7SREQZXQQBLP5PA,AGVJCBYEOVBLWDFZ42IPRVYU25RQ,AEVPRYZLGHNMEZA5BYGIX36LYZXA","Tanu,THENNARASU,uday,Rohit,Akshat Sharma,pramod b.,deepank Sonwal,Gatij saini","R2WQHYFXQ5BCCA,R3BU0MFK2ORFS6,R28DOVGVW1QZXZ,R26XU8W37JQI55,R2S12HQMGEON44,R2NVYGBTVG3FJR,R3VG49O0264FQ9,R2A3HU0CB8SUQ4"
"AFIVMGZO74QYOK7KXVJMFH36PTPA,AEILB3YJC5WD4FNH2SCVAGPRDRBA,AEOCPQRJLJDQSJTXD4NVM6LYDWLA,AFHPT2SC2FCLRFYAXBVAYHGPFA6Q,AHDEBPMFVRVWVX6O4KIOLHJ743AA,AEHTBYQI7XPSICO42RVPPDG6GYAA,AGZFM5HJWJ6EYQ5AKAXM22NAPRLQ,AHFUCGQIN5PXICCP3SSBXKBIMIIQ","A. Dubey,anandmohan,PREM,Daanish Daaivik,A,Amazon Customer,Jitendra padhi,Kritkalp","R1I66H8DGGS985,R1ZQIZ7XIUXVKP,R97VJ0SV72PH6,R387X09HTG3RFI,R129BK806X9B1Q,R3A3JLSFF2WST,R2DLBUT9R8P3K4,R2YZHYSB1WOZ5T"
"AGQCLZES57R2QEDXM4F4NYKS4BRA,AES2RGBBQ4M5CIOUC5LSR4XORTPQ,AFKGUUI7MXXMU3IRK4KDHPAP5OCA,AEVJWZ7SNUGFWWIEFQ24USB2IELA,AEZEXVSVIXMOTKZXT4BD2BIIUI7Q,AGOUYRRLNFOWW2P323TXTZI42STQ,AEPC76LBJ62NNNFB3FLLEV6DMZXA,AFBVO5EYL6CDO3PXRSG4MK7X2JXQ","Devendra,TILAK C.,krishnakanth,Nisha,Amazon Customer,Sweet KP,Ahmed Ziyad,Aniruddha M.","R1LAI2YEEUW0E0,RR8Y3CSNEHCK6,R1MXV3ILO9VTIP,RJDGO8A1H214O,R39LPM6JEQVLZV,R34GXFIAQ89K4W,R168AR72LPYI6V,RM1F5QKM6SSLE"
"AETHN2CGVNPVX5Y6SAWO6IO7QOEA,AFIZ6OD2C7QAISE7FEEQR4C2NBGQ,AGE43ATINMGDC2ODRZNEM4Q2SEVQ,AE2QGBWD4NHT3VTKAS4TCZY6S7DA,AGKWDNWN4W7YDLRGGLQ2W43GW5AQ,AHPZNS35WCST6ATG2RKUV5UMGU3A,AEETUHPLSOLA55TPPWJWAQ7DZK5A,AFQJDMJNV2HMS7L5OAQRNXKVOVOQ","Selva sibi,Apparao Yarra,priyanshu jha,Ashish Patel,karthickraj,Amazon Customer,Muzammil Parkar,Unknown","R3NB1CQXEVVQIT,R2I6VLGIXFKKU,R1G8SZJG03IY67,R2A1KUYD1M88Q4,R6TRKFTKS65XK,R1QNTQB56PMUJL,RMRNID3H5V0O4,R18D5AL11YJ9ON"
"AGEN4ASYZOLVEWYV3Q2CJR42ZOEQ,AGQMPOU46LE2C4Q5COR7RRACQZ7A,AFDOB6ZOXEPJSTD5TYLQTRXTFSMA,AGDEK4RWKXOP4OS377LV7WQ2O72Q,AELVIMURPMROWIZHRTYGSLXA2SJA,AERMCSAKPLOJGCA3UDMWD3VRR2QA,AHIKZM3LUGBBQKMPY4BSYBCUI6FA,AHUBLOQI56TLETS3LQ3YZIYR5Z5A","Brijesh Kamani,venkatesh.R,Saidur rahaman,Amandeep Singh,Rakshith A Gowda,Jeet darade,Prathap Thavan,Dhinesh Sridhar","R1MOAI12S1FJV1,R1HS4KCJJK9X3U,R248HCB4KB42LJ,R153L369EOHI65,RGTTBAUNEDZSX,R22ICK5OX9INOG,R3ODU59WZ94MGN,R2BGICLNKXFAZH"
"AESKYYTGWJ7VJASMOE6QQUDXSITQ,AH6RJFHNEDVIFN34SEYOWEGNXG5Q,AEE2HCL5QT6A7E3BE2FDJ4OLCSQQ,AEQTCWOCB3X4GQI7K2RBNLVRCCRA,AF5XYEIQYYW2O3NPIGGGE22ZQDSQ,AFX3TRRDLRW7VDIT7AJQ4WFA6FOA,AEQOIDOT2CNMB2L6ZFFZ3KSUWBBQ,AH7IU6PPKPCOBZXCSAJRBQMD4SGA","Kevin Nathan S,Subha,Jatin Raikwar,Sarvesh Yadav,Nilesh Chavhan,Shivam,pawan  kumar,Minal","R274KY6VMEYJ66,R28WM6HPG5V7YO,R3TAACQ304V0Q5,R1R498JDWJDUOK,R1891ACMV6D38V,RVGO6MWYIVZIU,RIR1M6FLP836E,R1K17D4QNJXNP6"
"AGKMK57A4J54JG5OUHPMVGGPVUKQ,AGZAT3N2CULLOY47CAPOZIZ4IWEQ,AGDVKUWO3IY3NBBLOGIPEYI7AQGA,AG3GZQUNY2SEAOLYGGMUN36D36HA,AGYVTXWWOOWXGPOCDER3AH6ZTTSA,AF2ESYW7THWXOTQLOYLOR24YMU7A,AGEECPGW53BWDVGR3FIUX54YCUWQ,AEX3W4D5UHGTLDCIO6KWMSD3QYIA","Gopinadh.P,BANDARU SAIDULU,S.Sankaranarayana Iyer,Suneel,Yogesh kumar verma,Vipul Gupta,Amazon Customer,sagar","R27S4UNXONW7O4,R3KK8G1AC7URCR,R23LAM247GXXJT,R2IO3IQHTV9ISU,R2IF9WKFZNCZOQ,RXMRCXZ0C6AO1,RUP9QA599PULX,RE3SVGKZFVW84"
"AEHQYGI5L4FFALBMC5XMT5KXSZCA,AGRR24ZLDUPIJY24ZNQ6KIOYPY4A,AHM342MR54IYOKXJGG5MN53GQQDQ,AFOE32RXBAXIE4XHWXU564FUZT5Q,AF4EXZGWO5Y622TNNQ4LPS6LLG5A,AF3VOU2M55QKFJVDQDNOWKFKOBCA,AGXDNBVCES7HTOHR2K4UBUFUAI3A,AH3XUGDVTNMIHGLJDQIRLHEY54HA","Vivek,Anas CA,trivendram pal,ARUN KUMAR G,MOHAMMAD KHALID,Hari Kiran M,vishwajeet kharade,Nehal Jain","R2TM1SQ2JK9S7K,R12CJ7K0V22F2T,R3PZ9OABVKGYOQ,R1RTA2FATK1OYI,R1ALJXQ6Z6WJSQ,R3LQ7TCDIBG7QE,R3NF49K5GAY77U,R3HR0LBECGBXXA"
"AH5QYAVG2DRXF32LUKZIPG7KZLDQ,AEHIU6L7VK72RINFPDTI7XSIMD7A,AF6SWZOHDVA3F74K6ATT4UMM7LAQ,AFFHIOWLVWJ4A22EGJX4ME7KQLSQ,AEM4NOAI65UBAADJVTQH7AQUAMRA,AFGXHN54PS4545UIGIHTMWU7OI6Q,AEV5KJYTEDJCSN5KFGKY4DHGZOPQ,AE47RN5UXX2ON7VIYMVW6NBT7PJA","Manish,Tanveer Sayed,Sadhan kumar,Prateek jain,Arun Teja Ganji,Selvaram,Bharat Bhat,Kc m.","R25BZYL3L6NDM3,R390YP32C9VB5V,REO2V9YOS1V6L,R11V9HX6ULC67,R2EY9BADLVG0NC,RTC6ZQC3MKS61,R3W19RHKGXE1OV,R2G6M5QQR22IYA"
"AE6QIRYYQXWBXRANCBNV7UQU3C3Q,AFR73WEZI4S76UC6WTRTOM27ENZQ,AFCBKJAWH4J2UWEUQEGSVYNFT2YA,AFDKMC6DZFM4M7BKRFA4APKCYZHQ,AECLFSQIEBC26S2ZU7FRYDI66W2A,AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,AH3HKWLRRJWVLWWNSNRI67WU77ZQ,AHMPP4TKEPMV7DE5QB5NSFTTXUPQ","Dhiraj Bansal,Shaikh Mahammad Ali,SHREYASH PATIL,Customer,Gagan BV,Unboxing video by Abananeez,Anshuman,Uday","R3IPDT2UXX2O63,R2U6GKRX21HLG9,R2AK0419W9GNNL,RBFTHSBIUQTM1,R2SNW6BCRZK0AW,R3HVYAAF9REYEZ,R17Z4RNBHFK18Q,R20B3Q5JIZ96QC"
"AGARJN3VAP4E6PQYIF74CDF3W6GA,AEC4ZK2E7SL6RXURSFAQILIAIYHQ,AHP75752OD4FMWOWITYVDF4EJ57Q,AEGZNHJ5ZCSPMTVBUTJZPDEJEGRA,AF2OFWJDSCJNZ4QFIX7VUUCHPURA,AEYL5JRPDTHDBIPN3ZSYS3ZLEK2Q,AECSR4RFQGV6P2PCOA7XPNGGBZQQ,AH7EAYMQGZAZ24G65FHVBLVAJL7Q","Safiya,Archana,S. Yates,Shwetha Shenoy,Sayma Sheikh,Prathiba,Shweta R.,Lisa","R3FQZ41R2YXT87,R2G63AMNXO48U6,RD1855R8RRSKW,R22BXITISJ2V98,R1ZGPABQCCVHXY,R216MY341QMRQE,R1OKN1Z9UGIGNG,R1E6XVW96KXGKP"
"AGASWLGAJEYSNHPWSR74GSDXU5JQ,AGFT22PQSW5ZDJLFLBQLNNFO6I6A,AFBRDCFTMGH6OFKCC7GQQKXBCXKQ,AGQE66MG2AEU3OO5WWLBODZ3DRCQ,AEKU5BEAVUA6QMUPL34NLEFTPXSA,AFWH2VR4TUJFCVLGMLDKY6QHFPSA,AHLVULA55BHT25TPEJKZCCTPM7CA,AGIRX4TLOCUGC4XPUAFPCQ5TLLKA","muhamad s.,Aruna V,Ankush Jindal,SJ,Ronak,Devesh Bhargava,lokesh kashyap,Suraj Rajpoot","R3ET8JTEIDTNU0,R1FAH4M3BSL55F,R3I8GGSZJCEUGV,R2GKER5LJ744AO,R3OF9WES5OOK6,R2QSNY4PHB2LDU,R24EFZ4RGA54HI,R2XNIDW8U1KWC1"
"AE3GJ4N2G2K4Q6JXYPIQSH4344CQ,AFJMCZWWZZF4HZYT5QLSXG4AKOTQ,AGGORGEJT3XXWXUJNZJNW2L6UZAQ,AENODPH3RWTEZMADDI7ZXXD5UBLQ,AEJQ7NWZITDPI44AMIPQPK7DQLCQ,AGJRVDXBXRIIRR3G7HCF5CR6XDSA,AGU4IMQTKDZTL6IFTDNG3D5CQO6A,AGKXGJ5QRZFNVZ3MKY7PHAOMT5LA","Dhirendar,Chris Fernandes,DHRITIMAN ROY,Atesham,biswaboka,Amazon Customer,Amazon Customer,Amazon Customer","RZZWEYTD4NC3T,R1MMO2YNT4C36L,R10NGDU2C04L0B,RXIDPVAI088YL,R22KTF9KDGLEK5,R12PC58VMY3MZY,R2HYUYSA0VS4ZY,RIWQ3QB0V2RCQ"
"AGCWHOWHOTWSN4J2TFAXUEZZUBXQ,AF7COMJXY3YJUCEUEC67ZFJ5H4XQ,AGLEJTZLEMONKAC3DV6ZVJKNFQQA,AGXSNJ34NKC5WUWNLAPAUMTDOI2A,AFVHJSKGY45HGBLZAUIWDMNEXFPQ,AEH5PKQJMHETBOTMVZZU77XAOPHQ,AFPFHOITRATHZVILCGAOACZDXBGQ,AGJVNXCQNOHPS72LI4265DJ6TQQA","V.W.,Nitin desai,Amazon Customer,Kaushallya Devi,ANIKET HAGAWANE,Monu,Vaibhav Pathak,abhishek paderiya","R2888CE3TDHQMW,R5OOQZ5ILIG7E,R3CCDJLE61ON18,R1YKND3U30I2MF,R25NCFO26L4LDR,R25Y3SKCCN76RT,R1IVPB2D1II1QZ,R2VTSB2I55FIV8"
"AH3XZBFRJ3T2YATYJK2CNTCARCCQ,AF2NVFDYXGX2BT7EPAUN7WYN3TDQ,AEVRTZ6HVKKV5CVX5XBW4QQLY3NA,AH3I5Z4W5KIRTITFSOBDBDSA23SQ,AG2DKHTMNEVMFCTBVNTH6NRRKTMA,AFDJVKMG73WAOX2CNN3VTFIT76UA,AHFPVRVDCUBDIONDU5U2DAT4CVJA,AHVSH7O4J2LW4S3YH4M76PPPVLSA","Mukesh Maurya,Gyan Dixit,SUNIL C,Ddp,Swapnil G.,Adriel Shony Rappai,LOKESH kumar,Vikas Goyal","R25T0UEZY5MCOJ,RGH8GEFOI9GPP,RDZQYOXIANHNQ,R3VWD0BGB1RXGB,R1PZZYC3LAWBDJ,RDBIPNQ4FXGZR,RMSTOC1WCLL3X,RD7IUGN9EM77P"
"AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ,AFI2AGCYNXV2A3SKAJRTFFX65HFQ,AEPIRPEEOWBOSQVYCEWRUCZJFSAQ,AFVP63GD2YFUXERJWKNLUY3NZSKQ,AGFEBW3IPRHJNCKQUJTJQ2GBB3RQ,AHWNQOAOX5D633L5V54NRQBS6BIQ,AEKO2ZDDNGZ4CMORVWODMHM7LD5A,AHJUIXMUINDDJJDLRFHQSHGLBSTQ","Jojo Dominic,Anshi tiwari,Rickz,Mehbub Alam,Joban,Ambika N,SHT GAMER,Amit Singh","R36XQGHL3TG2S2,R2KHO4ECNAVNOO,RHTRI5KXL3B0G,R1WKGP3JNWFPZA,RIVY9LOY4XDM8,R15QNG3FMT58V5,R27HZ0L7SXVFCU,R2WA1A30690THA"
"AH2OGGTXFZ6MSSCZB7IRRZPFOJLA,AFV6NBHT64FRQA3KRITDIU3M7NNA,AHIKT4WX23GNGZCH5KEHHVFYZYMQ,AGQXGHRFNHL3Q7C3YGA7SESRJBRQ,AHHURWLAWRA76F6ZD3SQ2LZ5PYVA,AFI3GFCFBOM4G6QGUKQKOZYO4BGQ,AFF57GWUKTC6BV7TNG2LEFWDVRQA,AGJBCJZIXDHRCB2E2W6LKVZRPKTQ","Avnish Kshirsagar,Vivek kumar,CH.Mahesh Sai Kumar,Sornnaluxmi,Sajith saji,Milan Gelani,Vishwanath Agarwal,Trendzer India","R2UT2VQEDPGN1H,R1IIJGUS2SSR7Q,R3QMEGXUL7BM6J,RJ881YNSQW00R,R2BQHF6K2GYQV2,R3KEPYTBVTTUGK,R38643N4B91P1J,RATIBJBLJ4VZA"
"AGQOIAAECVPLYNBEMZOCS6GKZWDA,AHGAVBUAPBB646EUCPJNUADKTLAA,AHG4ON6JILVZZJIB7VNEWDGQSMZA,AEOMSGRZI2GBBBATYNQ2IXWGXWGQ,AGLEATI6IBYVUFPSA2LAFAVI4ERA,AEAEURMVDILS5FIOXHO3U5UK7GCA,AF65ARGLPJKDMEKC4YE6J6TTE3GQ,AEJULQXD34VV2C2AACLTB44MWEXA","Reetu Solanki,Amazon_user,AniS,karun,Chandrajit poria,ViswanthAmazon,Prabhakaran Ramu,Biplab Bose","RMJTIHWOEVJ2S,R2EG04BF78FCDN,R2XS7O4CK0KEE5,RDQ894LVO01UH,RO7RFHI6XIDYE,R3J3S08AQQCGNM,R52K5GWEQ070L,R3LXH31GPSHNYD"
"AGT57G75IGN5AEBU77WPGOUYZMVA,AHQGD54SLGLEGF2NDJAG3O7QOWJQ,AEUM5B25NOTCU5KDYMVAOBN5Y5FQ,AG6U536CQCCXIUB2KAMNSXV6FDRQ,AHLOOYOSGEO7R4A24UBQVT4UM2JA,AG2Q3W62IHB6PTZ2ZP3W2MI3EN3Q,AFQSUGIEHJ6OAZVRT6AUSLC7DJ2A,AGBEQ2VS3TLOX5JYXV47BERXYWSA","Shraddha,Ravibaskar,Pramod,Amazon Customer,Amazon Customer,Amazon Customer,sumit pant,yashasvi","R3EGID2HUY7LU8,R27APYDW4ZMR7T,R31XXA5MOY1R4E,R3R9A3JWS33ERF,R1EFI61RMD0Z15,R1LRD22T6K2R3B,R2OI7X78Y7QIEA,R2XQJXUXNN0A12"
"AFZQFX2T6G3DRQ5VN2RLQHKHN7OQ,AEWQ6I7BKVHK5FWMLUNE7WL225TA,AETG7JHK5RW3AFEYCBDANJNOWWGA,AHPF2D5RYZ5QDJZFGDKRPRL36Q5A,AH65VYWK4QUJQPLHAIBZ2PIVQ5WA,AGLMDXIDTQ6JHLKTJF7S2CD3PFJA,AHSCYYDMRKGSS34SATRXSBNFPLSQ,AHYPBUOGDWIPQZHL5OKLHPXJB2SA","Pratyush,Karan G.,Aditya kamble,Akshay M.,Sunanio13,Anupam,Jitendra Rajput,KISHORE THOLANA","R1KQN0FQ8TQUYP,R2LIHYNX33S3JW,R2MSZF0CBI5362,R2RECNPT3U4S0R,R1G9BQDKBF78M7,R2GO75L7U86Z1V,R33PHX4BSNENA9,R301O6LFOU2YZ8"
"AEKZNJLC7X57UF3F4STP3GSIIGJA,AGPESHJAGFFNOORA77CESB7XBDDQ,AFP6VTPJTBO2PC47S433EJWP6MDQ,AFVTXEYL44JFAYLMKFO7RGRQGKNA,AF62IKENODH7IRC3TVNOMP4PN2NQ,AEPPS42KFYOB2D4EZGAE4DDSL2EA,AE2YPAMPW3WE3EY6YUGZTOVDZMEQ,AEAGP3KMHVFRPDKOR7TNLXYAKA6A","Ananthu,Dheeraj Krishnan,Rani D.,Nasim,Anupma Goswami,Relesh Dewangan,Aadarsh,Shubham band","R16XVVFYUNVL5L,R2MGT9GPFEHTPY,R326AAFTL0LMUL,R1XBQN0IY6V5VX,R1LMKF935MRJMW,R3VHEFOX9HOCWT,R1JEOGWKLERZIC,R35KI765XWBP34"
"AHMAO37N3VRBQR5QXRATTM75KHAQ,AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,AHMX2NZBM45ZRMYJIJGGTCHNYC6Q,AGN7DFBGDAM7NRQN6WGIZDOATS3A,AGGZJWNAT4VKG3N7PB5HVNY2GTHA,AGRESPYD37LHSEATHKCG4ED3A6SQ,AFQABEOYWJJP6XUPWCJNZ6DTPTFQ,AF2EHSXFZWWS2YEN22DV2ZCJDZZA","Kishor Patro,NOORUL RILWAN,Amazon Customer,Surjith k v,Khushbu,Anand Nishad,Sunidhi,Mwnzil brahma","R13Z8MSR50H9UK,RM7JUADWLUK6A,RKJS44FVJ9WDN,R3NMULZYX4HN7N,R1F88W61P4OKYN,RBO17QNYZ6BIP,R3QD7XA5DS8I8K,R18F8VXBV6TZLO"
"AES4PVTQ4WEANJ2E2HOJNVVBGQNQ,AGU4YJLPDKSSANW5PJMTKRAB4TYQ,AFYMT7DOR34UG7SPECITTIOGLASA,AFOCWD5SWSKUUTLBP667KT6PGKOA,AHSXXQ7JVBY3HIPIGY2EGEL37PKQ,AGZUR76DGC2434JZIPVNBWTDRIKQ,AFOBPWQSTMENPV7ZC2SSKSXWFQ2Q,AE3FF4SDT3KWMHGTK4ENKBTY7M6Q","vasanth,Hemant Ghengat,Gopal,ANUKUMAR S L,Manoj Kumar,Habs,Abdul,Farha","R2MSV2JRVJGRQN,R2N6TQ3N4XSSFR,R3Q36Y6U3YKG6B,R3B62FXQRPYCBF,R3DSCZL1XTGQAX,RQSHBH1TBP4AB,R18HLYU58YH1LI,RSKKY88AN663W"
"AHJRPRAXBOIRLYMCRQ4HCACPXDVQ,AH5G5ENXXWLJAEJMD2DGGVVWCXKQ,AEZRJAZOI4QT6FMFJMPVMZEEBGIA,AF7HCYB2DO4LPCOGY4TBL6SW5QXA,AFPF5JNNNSYW22R7HPGXZGZCWJOQ,AELR5MHP3LFLHR2IFMRE3FCQIHZQ,AE6APMY2U2SCCZYPIQWLII3GJGDA,AGYT72RKZLBSL7IRSVJXQNKHJOKQ","Sagarjit,balvant ghanekar,rohit,NATESA PILLAI RAJARAMAN,abhilash,Vikas Shukla,Lucifer,chandran","R3I9ZZITI5NO9G,R2AO8Y28HYFSGN,RVJ7OESUFXN6U,R1MDDB3FYXXEVL,R3G7Y5WQT3T0AV,ROCT9PEGTFHBI,R24WVK7TASKNPN,RUOVM34GI6ISW"
"AFD574B3LT7V3OO5CRMLVYUWVDLQ,AH7GUHDHH6BRJQAKZSWN2SRQGC3A,AG6YFIPWZK7TFOKVJJTYNM25TCUQ,AHLAXX7RIGY6XLKCS5X3RRIMJMHA,AHVG34735ZFEUTFNWTE3CN6DUPOA,AGWB4RQND75EY257QYGB2MPW655Q,AFHTTR3AJAXNL2L2DCMTWPIBZELQ,AGQ7HOUDA7K64AQCEWQCKTRE2X2Q","Saikat Chakravorty,Rajasekar K,Sankar Ganesh,Sivakumar K,Ritu Singh,Subrata,Bishwa paul,amazon user","R2SLVB4IDEDVF4,R2RV27ZD33RI6P,RADJ27GF3JOCA,R3EL9BC8AYLS8M,R3P1N9EPS61ITV,R3IXD6WLRFIN2Y,R3QEKYN8ZHH98T,R3RZ9TPNV34433"
"AFEDVL6QIKT4RDYRHGMUZAU2JSQQ,AHQQOEE4QQIMIDYPNWVDHOJKSHFQ,AHTMLMISSWFEKD2NMUHWQEZIQYFA,AGMI265U3VU5FUCE4AIUVKPIECJA,AEX4YXQCRJ7VNPCMPBWKL52L37JA,AEYY4VXTPNYVKYAOEBWGAWONPIDA,AGKQDWDU5LWC5OCTKCXLET7EJENQ,AEAQ7J2ZTABMBDMZHCHUBIMR3RHA","Sandeep K.,Prabha Pandey,Atif,Rahul R,Mukesh vaishnav,Adnan,Aniket,Shivam Rajput","R2JKCB5MNWKW9N,R2XZB8KBJN241T,R1R3NYQMODNGM8,R3CICAEO8AI5Q4,R1K987VOWZ2H3F,R2JA4G9JMA2D4O,R1KZ1EN293BV13,R66WLAR3WTRKN"
"AHUXD3GCY22BRMQLWN5ZEB3TGGAA,AEPHHPGRU3LZVJ3GOQ6HX5WSLUJQ,AHXQZN3N55YAWSIZRNKHRWEQ5XZA,AGKQIHXOMAM6DN7XIUVFFHL554LQ,AF76YQ4VNWMTEZXSFQDAICDLYFXQ,AHHF6TY4V2LICXXBWSKTTCUWRGAA,AE3Y3RIVJMUAJO2ABMM6V7I5V7QQ,AFGC6EORGDR3Y2COS4G5WRLHLPNQ","Pranav Pacholee,Divakar,ANUDEEP KUMAR SINGH,Lathip,Abhijeet Banerjee,ADINARAYANA,Rishi shukla,Dadu saikia","R2F293IOSSP7QX,R35TMVD8F23NNK,R2RP81I94A906C,RB6PFQQVU7KUM,R37XBQ83OS51H0,R2XMCSACFNMHSM,R3OAPCUWZ6KJ0E,R369ID2WU66LI8"
"AH3MVZYHGOVNKO5T5EWVT4HK6M7A,AEDGEVRXRPJZOKCKYHPSRPYFIDZA,AG5ZMUHXVOUVN5BBEDWNN56JLUVA,AF3QHAZ5V36AO5PE6AQGFZZSDCCQ,AFCLK65T5NMGQV7RXN3QJTOYNTNA,AHHZ7KJRSXG4SOCT5CYSHO3DWDMA,AEWZXQYKDB6JJD653R4I3TOIJXHQ,AEWMRL2WQK2553OVVG4CKRWSNYHA","Malik,Anil reddy,Sunil,Swamy,Athish,Vasanth Kumar U,T.Srinivasa rao,Jay Ravasa","R2DRWYU4KRZG8M,R2C4X2752MM324,R2XH62C0OMV1KN,RHNRKZTFXDK89,R4KUI529XXAL5,R2YBU1X775PBO7,R2SP06FB7XB3NM,R3TQ721HDLL0UC"
"AGXE6V4HYRRDGH33H3NE7PGF4D4Q,AFDW67WRZ2IJI7LQQP47LWZJHHUA,AFQVWAIJE5R6L6CSOOEAZ4SB4LNA,AEY3BCCYNITGIMQHCNTZIYDPA77Q,AEIYOPETQ6QHPCWMGJIFDTC5FQIA,AFBICVVDSWHTB37XUM72SGTRRL5Q,AFPMPHWQ374TQ7ZCW3RUEVPQLVSA,AGAGJNDYID4G47KUQZVTWOGT55JA","soma sekhar,Shreeg91,Jagadish,Zinal Bhatt,Amazon Customer,Ashutosh,Madhura,Dineshkumar","RF73D5K5ZPBIU,R34D9LRZ543WW0,RXSU1WELHKSJV,RDJYI5PWSD45Y,R1UTEEMGPZ5T12,R3LZFS4QTCAHA8,R1Y8IAT73QZGHC,R19NL3QGC4DMZ7"
