review_id,product_reviews,user_id,product_id
"R1CJ0MB11B1FIY,RIDJYDQN13E73,R34VA5BFT3PL9D,R1P01XZPNVOUL6,RZBWQXTRZLTAQ,R3TR96F911X3VY,R1UJODUANPA0J0,R2JQLH3JBPGEJ7","Compatible with laptop SSD,Good to connect say SSD or SATA drives to computer via USB,You get what you pay,Working good,Nice product,Works, But Very Flimsy,Its working fine with old Seagate hard disk","AG726NQTX4GKLFNXFOAQBFA6JQGQ,AHAI3QJ4Q5GQAQRQTSJGPR3BBVYA,AETDBRTOHY56QNWI57VHDA2C57HQ,AGLQDF4STKEC43X7AGQ4HR6SFKFQ,AG4KWB76KAF53ROOZQ5NG4KEAUIQ,AF3G3VBMX7MF3ZNHNO4C737BYZVA,AFALR44LTLTN7PHHQNB7HJDZMEZA,AE5WPJODNCWCZCMCMMXZ4DKDVIIQ",B09F3PDDRF
"R3FQMPLCZV75E,R3CXYW32DE2XCE,R3VMIAJI5S2S9M,R33BXR8IIASQCO,R31X014WG1MEMQ,RNZ3UOYY7B2N0,R28IU0P7UBCRG6,R34GOU1HWA68GA","Worth the price,It is good,Not Bad,BATTERY LIFE,It melts the smart watch charger,Very good light weight,Achha laga,Canâ€™t be repaired","AFQUZXA3JPEY4SN7Y772C3Q55IWA,AGUHIAX34GIKOODYIJPF3WLC7D4Q,AFU2GGLEYBWH47VH3HVIR3352MPA,AFHP4M777XP7BFZDMZBUR755IQWQ,AEUXG6K2NIXVHWICO5AUEZ5TZX2A,AHWNDRVWM3DJTAWT2AXHUU2QMVMA,AGPCRJBUW6U66EYH5WARIXLIWLVQ,AFK6EVINI6JZPXK6CRXGD6G7V6VQ",B07X963JNS
"R36Y9I6V38K4CI,RSVUYAJ0BU54O,RQCS96BTP35A9,R2KWQCCKQIEP62,R2RCVI71R2P9QI,R17SDYK2YOVXU0,RX8EJPUCGLGYM,R12Y07JTP88MO6","Excellent CCTV WiFi Camera made in India,Great Camera for keeping an eye on pets...,Working Perfectly,Great product,Decent indoor camera!!,It is a good product in all,Face detection is not so good,Great product","AEAJ3Z2IULDDDQC7KCSUIC62M3GA,AEUO6UO5UQUSD4SLP3YJMIP6BOWA,AE5LG42YQKQ5MSEFHFL7N2AIUGQA,AGBOOOPREO7W2ZYNMUBO63UNF5LA,AG2VIEGXWD4W3JNOTSCZR5VU52PQ,AGDKUAES3AEKOQYGU2SSSDV7GGNQ,AE5UIXZIYQZMWTMJQNMGSPZKNUXQ,AFBLE3JAWJK5XQJTOQHYLKNJX3FA",B09LD3116F
"R3P3UORQU1RBUS,R2HBDV18FAU41T,R8K9J0PO0U7SZ,R3DVQHUR48AQ50,R299I3R11BG6DW,RB4G46R1235AZ,R2BTB8CU6EX1ZM,R3BRKYAMSBIRZI","Very good,Worth the Buy,Good,manufacturing date is old,Great,Good, but not Great,Genuine product","AGKIML44ZYBW3KKQQ6NNGHOF63EQ,AGJRLOKQPBND2JW7QDUL5U5MY5OQ,AGSJ3NH4VK35QJ2R3SIOG6PPP4LA,AHQR6R4RUMMQMBKTR7ZIOCSFIBGA,AGYWUI23AWDZSGA66PMAUJ4LJWTA,AFGG2P2ER6TDPATVVAMRSJNSHBKA,AHZXNS63DN6MZDH3WSKYRLWSG3DA,AHZEXACAG3YWARLUXFF6G3LK52AA",B08Y5QJTVK
"RXQTOG0MDLE3A,R1VHBXS1C5UHWA,R2B1K6QHH8HZMB,R1HDUYLE83VR3D,R8R0S99ZI0KQV,R3E4NAR8EOM44W,R3R6G8YFZJEHDX,R2GX99LZCQPVTB","Very good product,Good product.,Good quality,Excellent,Good quality,Good,fine,Lovely","AEX7BFQ7AJA6LRX42T72KUOL5UVA,AH5RMYKZKKV4XY26DP4D44PIKESQ,AGV3XFWGIUXJHLG2TGMUOMPRHAFA,AETKISIGU4D6AWWNZQMNWVRWOJ4Q,AHJOREVZKA5XCCFUV4QBFLNO5GEA,AFJKLPLG5YPJLSF6BHH4W2MJI35A,AFYR2ZQMPQP6L5377C2CDAZNYAOA,AHV6MRKEUBJA3I3DDIBEB5SNNWVA",B00LY1FN1K
"R2H5SF6IVR6BJT,RBI1IUQXMHF9H,R382PF9LBJ2LFC,R1UR1TZLC731PQ,R26NP9V89IYAS8,R2EVEPEGBDK0GS,RL6Y1UJJL18A1,RDYBCWGPZF1K1","value for money,Great Product,Best charger,Genuine charger at a low price,Genuine and Good,It's Orginal Lenovo charger.. Should buy it,Same as original,Amazing charger ","AEHIUDWIZIPJN662N7WZ2KXXOMBQ,AHYZLCABV6IHJ54AO3Y7CVPJEO2A,AE75YQCXBMW3R4W2MVET2JICVCYA,AGTWEVGMY74N5L7YFLZQTHAA3IOQ,AHTXOR5HIEOVIAFR7JI6EZCNI3GQ,AH43WZFVRMTGXLVOGRO2Q7HVR2SQ,AGPRYLCS5QJKBCHQKRYVU5U5JUGQ,AHV64HQ62RSHY5AXQZNKUC6DGL4A",B07DJ5KYDZ
"R392ZYXC6D3GY0,R1MJHZXZ09ETAE,R20PJKJTCF9RXN,RRBGOD13SHW3G,RFKGZ644H33WX,R21KI36AKNFJAM,R2641YZI4YBHDF,R15FO6TEAGIRJO","Headset,Overall a good product. Sound quality and mic quality is quite satisfactory,An ordinary headphone, though its from HP,hp headphone,Sound quality is good.,Itâ€™s okay,It is Good product","AFIZUD4UBB67LGWY6CVLRHKA75IA,AG2TD3527KNZZNE46UL2AK56FSZQ,AFEIKYOYXJ5RNF3MHQ6C5U7Q3ZWA,AGON45QTQGUA7BQ4YMU47OFR7A4Q,AEEZJKFACBVCAW4R5CM45YW4GGZA,AF2CV2NIYSCEV4XH4K6AHNDAJL7A,AETSE7X7ADVJXJYX6VW4SJAX5SKQ,AEDH7DZL7EV37HNO2Y774YFM6SYA",B009LJ2BXA
"R2FMPKQXCZIRV1,R3B9RMX16ONMZ,R97EXY4ON0ZL7,R1KUI19PS7DV2O,R6U8VVIZKHF7Y,RYG609Z9J78L1,R3JITXTZXXJC25,RG6KQGZF3D6EB","Best Budget Mechanical Gaming Keyboard Period!,AMAZING KEYBOARD! Premium, Affordable and neat layout.,Pretty good for basics,Value for money,  not very fancy but subtle!,Good keyboard but,My first mechanical keyboard!","AEAHQT2GADXG7O5HE362SSWYG5TQ,AFXIZPXW2Y4UA5NWS3EEQOVQGJZQ,AHCUW37ZFHKL7ZTUFAAOFYKTCQNA,AG2MU763T3BPRZNAXR3VCD35A4UQ,AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,AGGY6AIN2TRYYC62GJQ5B2Z6ZNCA,AF3XNLNL4NT6ZSZUXYXARJAWYFPQ,AGKYWFUBZOSOAMI4I6YA72S6I5QA",B09BVCVTBC
"RJW0MA6VZOJLA,R3J2O4XRRJFQ15,RVIOYPQ1ULDAW,R6Y5P0TXY8RZN,RRNZU0RMAOHLI,R2847VR34HZCCM,R2JI2VU4R585F8,R245AZKOPK5DPI","Gets the job done ðŸ‘ðŸ‘ðŸ‘,Original product,Good,THe ink is not full to the brim,Original cartridges,Nice,Excellent refill ink - original quality,Low quantity","AHJ3EGCWYQPUL4CX3MXHWDERT7HA,AEA4XMS33D3PRZZLZ5W6H5BDENEA,AGBJ2ZDBNU3ZZ2AUTLSCVW525R4Q,AE7TDC25GEFP6FQHGQNYGMEGA7TQ,AFJVNPC2VSQ6SO7WIZJ5Y42BU5WQ,AE4KYJVLMHHZZHZGFZ6ETCWGRCNA,AFZCPKBUAC37LWA3YEJSQ5VU2TOA,AHV6ISLIIEDA6IZXTTGCR4DLLSTQ",B07SY4C3TD
"R1JO87DOGUEQHC,R1UQ0AYNB30CZS,R34O4E591I5RJN,R2X9U1VWHBNIAX,RPRRWM1J2QDNP,R32LTUGL01I85B,R1HKJTBFVLO3DB,R3S7HEACPHR8D5","Budget friendly watch,Good product at this price range,Ok,Satisfied,Watch âŒšï¸ Review,Nice,Display touch was good but screen bazales is too much,Nice watch under 2000","AEZH7UN4SKV7VKJ3NYH7D7CBHA4A,AEEMDECLMB6ZOYW4MZDRUTMPNDMQ,AGCDPH7XJBZZ6ALNCA6XYKP3BZIA,AEZHGBDTPEAIDEC4HF753JL7NDNQ,AFNGYI4A433E2ZEIJ4PTRXTOFSCQ,AGGWFNVDN6N7RMXJH3DXEDO63ANQ,AEF27BA6AC4XT2HSGW57TG3YS2HA,AF5WOBBT3ODEBTFUCW72L3P57TLQ",B094JB13XL
"R15LP4CHWX2U71,RNN7UL8Y8WODW,R1HRCJ7XQY80Z7,R1P0HMRSS4MV42,R7X57IG9SMZ9I,R2LRVWCRPJU2HW,R14DQ7KNNHLJA2,R564J6V9I533Q","Value for Money product,I didn't receive adaptor with my speakers..I'm disappointed,Sound,I can't AUX mode service,Good,Sound best Quality.,Very good,So sweet sound but subwoofer not good","AGYLPG3HSE4P53V3EB3MKLQ7KLTQ,AFXKSM63UF5OAWWNXC3BB46V2E6Q,AHGZZFMXCGD7QFG2Y44DLYVDGPQA,AHNNXK6R7H6EEBQ2BZE7A4HIFWZA,AGWYUX5PXASNTNHQVVFV6P5QRFRQ,AFAD7OCCGIXRKR3RT4KLNHPJKN7Q,AGYB2YEGULFOWJP6KAAK37LUEPBQ,AGDA7CERL2POC3BWBG3FR6XKGVVQ",B08CRRQK6Z
"R1V27KSTIYDLNO,ROMIRCTILGR1L,RJEZREZBPBIOE,RD6B051DBXTKA,R393QKRRRTUDD,R19F9OZQQEJOMR,R1EQ9Z8CW9646C,R2T9D5WZDBILVX","Sound and Bass,It's very nice,Good quality earphones,Best ðŸ‘,Super,Good,Good quality at that price,Sounds good and looks good","AHQWVH4J5YCLOZJMQJTB3FKA66YA,AGTATACN5LUOY6XTHGLDJV2TV7JQ,AGOD5XRGRJSYCFNFE2Y2IVAVS7AQ,AG4QBUONWQLCCWRCXBA6GKTIPGUQ,AFQVO5Y5V3FU7ISKZOPTHKBH4QEA,AEYJEPMQRPIGOQK7HFIX5BEYON5Q,AGVCOM3JOAPMV52YKVWPCTKFVWUQ,AH6XUPCGCWOG63XDNA4PRPWFX4XA",B08MTLLSL8
"RKDNXHI6GT6UZ,R2665SN6A29V01,R2J30R8O3UHZRI,R35EO3S4EWYA5S,R2LI2GPYRBO35C,R1JYP2Y4BB5L6K,R2MQ6PENPS15K6,R4ZVFDLVBQV07","Good product ðŸ‘Œ,5 bati,Charge seems to be very low.,Good batteries.,working fine with my car remote,Original Duracell,Great,SANTOSH PRASAD","AG6WNF3AQBACEWDTRW6UM2MALT2A,AGDX3YMAIQMEVYPEJAQTYTEIBPDA,AFHPPBAJGDWY57QWBC4P34LOKRHA,AGHH3UBBLW7P7IZPJDMQ7PRDX7SA,AH3DDWCUUZDBPHLX4YVCNSECLPXA,AE7DWY6A2QRWHQTYLRM7QYUNY7FA,AFUV2FBPZYYQYR6VJS2VCVPZTODQ,AGNMIY7234MP6VA5DN2HRBGQZ73A",B08Y57TPDM
"R1X5M1FCOWKT0B,R3S0NP80Q732UM,R3A9W4A6KUCBJE,R3UONEK0PLA01H,RCN9YFDUB1BZL,R1AELDOYHXC120,R3N7IVWTZUMGDK,RM8NC55MRQ6V9","Pathetic amazon delivery service,Decent Indoor Security Camera,Camera used by me,Other than initial hiccups, some (Mi Home app) software bugs, it is good for monitoring!,Works well,Nice camera but motion censor doesn't work","AFSWMOL6CDK4XP6ZX7IGXHM3GQXQ,AFFY3SQ62GIH6BU7WW6J3VIEOMZA,AHAMEHZNYR3W5ZYHIBBOBDRAAVNA,AENGEPMLQO2XYSN6FEO3FU2XOSBQ,AH6BVEKL7FDXA6ZNWZNSLUZJGPUA,AEEJESI2M64R6WO3LQGYW2J2VYGA,AFH3LWABFWVDV36O4EA7EDMVB7OQ,AFQOC7DOYC5GZ2FT3O6COXZ6VLRA",B09CYTJV3N
"RM008Z6AJ6V5D,RKFTTUKO1A54T,R20P3T7U9RKSBG,R1P1QHB04XGZML,R1ST7955NYDAIL,RFZ5R15WZV8SZ,R1X10TKU9WRYCY,R2EVJ2LKLX2AAJ","Good,Quality and compatibility are justified the price,Okay product,Zeb 100 4ports,Not used at all,Value for money,Good,Worth full","AFTZBO4S2Z7Q6UL72EUKGZRTVB6Q,AHKUVXCYKFWABRPLWPL443YZWRSA,AFRHLDDQVRCWCMDMWG44BGILASLQ,AEYPS7OXOCZW6EHN3CGLBMES2IEQ,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AHQ6JV4TKZKOSAQ6TQ3IAQW74MMQ,AHCCFBKMNPTBDV2XEM4UTUKRCEPA,AGC2F645OAT43MZ3FMQT5EWJ7RBQ",B07GLNJC25
"R30IUGWUAWZ7VQ,R2YU0RDOUNLB5M,RXK8OJ3F42ATY,R2M9M458Q96FUE,R3H1PC871H1GM5,R1K9QL3Y422K6J,R3C4RMUOAJHGYO,R169IX82EZNIGB","Waste of money,Best in this price range,Detailed Review & Pros and Cons !!!,badhiya,Best Wired Headphones For Watching Movies And Online Classes,Very noise,Average quality,Nice experience in this headphone","AFFITBM6PHS2QO3SI23K6T5FZJYQ,AEW7WERXDAVF2JFHMPDWI2R6EWLA,AFVSNKZX2D322R5L245E7JBPXZPQ,AEIBWLUGRBR5PDQLXFISBUHOQI5Q,AE2MN74BM246562VMYFMSEFSTAJQ,AEIZWS5HEDO6KUUX3B2GWNI6LVAA,AHU7LA2O5SHVZMSFQU72YATBSO5A,AEBZ5HFJJPYLJAJL6YPW5B5TNSPQ",B08FY4FG5X
"R3SZOTNLJ4B1LL,R2IMWFUUTWH8H1,R113GHLAS618M5,RH3EG6R2EK2UJ,R2HHF3YVPUJ5KJ,RJXAZXDE8B60L,R1U7NNCJTZHVTB,RH4Z7TDR11EEK","Good product, set quickly on screen.,Go for it,Quality is Awesome,Seems okay,Good product,fingerprint magnet, great value for money though","AG5AXAJDBTPTEASP2CGYURERHSQQ,AEUQXSX3YSNN5L37W7I243ABWXHQ,AH2OLX25TOPFVMWSSXCIDK2ING3Q,AHSLJYCXIB6MF7XA745OIGQ5VY4Q,AG2XZP6Z52IRYUCU6GLGEUTP5HJA,AHGD2EMY5M3BGX5MUH5DMSV4BNRQ,AGK4RKTLQUZ5OQYSGOAI72QBN6PA,AESFHQDDCGPTVOTQQTTNA3IRSN4Q",B07TMCXRFV
"RD6OIJUG0R241,R3EUJ7A6LG8X7V,R1DWGT4USEVGYK,R187KH5XJBPS86,R2XYH31E9NK0GU,RDYNZZPHU7SZK,R2MR0DYZVFN3HA,R3PV91U8ZYN5DU","Ok,Like all other ball pens,Regular pen over priced,Nice,It is fine.,Awful blue ink,Nice and my Favorite Pen,Reasonable price","AE3S2ZAEMH765KUJ57DR6HBZBB3Q,AHSIVUNTJMI5S5AJGFDE5EDQ355Q,AGQUDHVCMBW7DYS2HT5HA3QCZIEA,AFNXZNINQLTHKVRFI37VQAAFFGOA,AGVKQNHNS7PQK63FIB6EVC5GUAMQ,AEHZ4NOZ5SIDQLGODWS4UZ6RVQJA,AGBVAEUPMWYCDQIKNAD2DXEYWXZA,AEOJW7OWUZROZ6Z66ZQU33Y2ZYLQ",B00LZPQVMK
"R2NZAVDD3V0QHH,RH94RL6QTX9ZG,RPERYOA7LX9AI,R1TOKDZGUZS111,R1JDICDMH5NNRY,R1VM1MXG5JB9MB,R19JHRALQ1YOQ3,RT2PBCZXFIDGN","If this is M what is S,Only Better for neckband, earphones not for TWSs!,Nice value for money,Snug fit for Oppo Enco M31,Restored my old Jabra Headset with this new caps,Does what's intended,Gets The Job Done!!","AFCUW5JX2EZRGRGNHO65DGJ2ZNXA,AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,AHTPC5KX6RHKRPKQ3RRUF7ECBUTQ,AGCB4VTTLQMUON2RGBTNCDTTIRVA,AGQ4XHSMAMTMH3AKNOVGTURDJLDQ,AFVZGUHN6ZIFJGIBXSBAFVN23LLA,AFQT3KCDEBTI7PX2J4W7P3CRNQIA,AGPMBJGS7TX4RMXZRT2FILK7ZWLA",B08X77LM8C
"RGQ39S8C5PP47,R3EJOUTC62KKUN,RJ8QD3DJEQ5JN,RW1HT9YU7JHSI,R1AP7ME9Q3JURN,R1TOT1Q6G43B7U,RH7QC8KMYJACT,R1HRQS0EW6WD1C","not sure if this is a new product or a used one that was delivered to me,Good product,Ink issue,Overall good product , need to wait and watch on the ink consumption rate,Very Nice ðŸ™‚ðŸ‘,Good,Printer is good","AHBS2L7JPLUKRD5ZJQVVSFJ4LNWA,AFS5B353QRCCSU47ZJP22D6VGOPA,AE4IOLUZBOKNPMKOWBH4NSBQANGQ,AGW7EVQ7EY3BS4JCCXZ622IVSSSA,AEGALBMIH2REIAM54HH446CXCAFA,AHZ5C4DKZMCI6CTANLO3RVEGSSFQ,AGF752ZU5K45Z2R6A7PZFIVGC7EA,AFTXFBWO4GE62ATLVMHKDCZNRA5A",B01EJ5MM5M
"R1R5HVWWX3D0P9,RRDFD5UYQWGA2,R1U2VOC38FXAK5,R3JUHPJLOMYOTC,RZZ1KIFLBPEDW,R1D9GKU0IJATXF,R3DFY4QAXRWGIR,RQGX2ONVZ89F8","Good one,, bright!,Great product altogether,Good but there are better options,Good monitor but bad build quality with some dumb design choices,Very niceðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘Œ,Overall good. Value for money","AGYJWE5KU7LQVHHG3UBK4DGPWP5A,AFAW4JGIBKTJDQE4EHYSG5PTAOOQ,AHJW63Z3OYPN456LWSNIFUY4QHBQ,AHX4QZLN7AZB65JUWMDFEDFMXDNA,AFCJIUIGZNR72BMVUBH6QSOJML4A,AHODCGFP6G5DRC3ZJONS3SKGNYUA,AFBRSDA6IG6CQY4IGPKXUR4ESI4Q,AFHI5YETSSJR7CTVO2PP6ATKWBBQ",B08J82K4GX
"RS93FM8EGCGVK,R2H6JE1EKT8ABD,RVNAAQ2FDKBI9,RH47AG02THZJ9,R3LS2IUM23YXEX,R3RKYBJ36UG0KS,R14ODWGQZ7FOGH,R3THK9M26CIDNQ","Quality is too good,My laptop feels protected ðŸ¤£,Quality is Good but should cheaper as per matirial,Nice color and material, confirm the fit you want,Good product,AWESOME PRODUCT AT 2H,Warning - This sleeve is NOT WATERPROOF!!","AEWMPPA26KJIWQL2VJLXEGGYGXMA,AGDRZZSAOT7UAMJBMLYPZYDNCJOA,AEHT3UW6AG4BFUEZQY6COIDBOBGQ,AFP4K7GIXSHORXZ227LZN2SROSSQ,AHJ2Q76VFBFNGG73ED2KVXOPNHFQ,AGNIU4W6TXLMBMH7JQ4I5ICZ347A,AHF4WTXSJ7OWJ6EQ2TDQQB4TGRQQ,AG2KUMJ53E7NT2N7NZSOUKNT7CVA",B07Z1Z77ZZ
"R39PYNXMLNEIYW,R3AMNR0LJWNAUU,R2P5M80U8OL9OQ,R6IL66UV4Q64X,R1T1HIPZYE4LDI,R387TYNEGM23O8,R337P06I7YZ3FT,R2MI5HSUR25XG2","As this was my 2nd order for same product.2nd time jo product aaya uski packing bahut hi kharab thi.,Looks cool and variety of colors.,Good product,very colourfull,Budget friendly,Good one,The are easy to use and are comfortable,Good buy during sale","AE5D3EMPETKIA4VU4SZU5UIHXKQA,AFF76KWKCMR6GNPUXKEBO3N5YTZA,AEXM7ZELXVFNAKRTVDJ5RAK42KRQ,AHYHKNM6SBOIEHGTSR3YR4QMEZMQ,AHYDPSGRW6OTHG2H7LYZVV6SHZ4Q,AGQQ5W4LCISBHXT54SYYCIS75C2Q,AGLAQV6LP4AXJCMGURQX3OUNTYJQ,AHTBXGFU2EAF5DIC3PT2MVAN2BFA",B00DJ5N9VK
"R323XTLZ6XF443,R2PU5PLM2D5A9P,R109BR31BO9U9O,RP81LPR632RSZ,R219G800XSZ211,R1HP18PZMA7RRO,R2NUEOM6M6XSIE,R13BCLN31UCTUC","not perfect,Impressed,1 Major Problem,Good one.,Value for money product for short power cutoffs,Good products,Review,Great choice if you want a wi-fi UPS with good battery backup","AGMYVYGTIGHQQDKROQZHYI67AW2Q,AFPW7SWJI6ESX22SYZCE226UKRLQ,AEKY5CMK5HRNNZXVWGT57CJWHCDA,AHRQ54DIJ3ABHV6LPYMZWEWVBPPQ,AGLQ56XIEU243BB6V45WIIMI7UWQ,AEDW5CCSPBHRUFSD4KHK4EYEINSQ,AFAODJJHXH3RGOQXKG5D6NLOMRPQ,AFQS7C4WBSQEIHHQ5G3I5OWJLHKQ",B08FGNPQ9X
"R3D7XJFJ5YMCGX,R1XFCHMC5NZ1Y5,R1CKJ6H0A3FZI0,RX6GFI0WHX38M,R1AN2V2QZ2S8KM,R23KGXQ1Q93GB,RH9TQT6VOR6JJ,R3N6ZYBTC2LJVW","Good at this price,Good product to organize your things,HOLDING CAPACITY,Not a lot of volume inside. Only for cables and tiny objects,Pretty good product for the price (under â‚¹500),It does it's job , worth the buy at this price,It served my purpose","AGKYLNZN5SOR4LZAYWRHAAJY6JQQ,AF3KBDP4KUQBIEPOHOD4CTE355DQ,AGPNK4G7IXT4KWGPM4P5GZVHJWRA,AFELT2ZWY73WKNOT67ZAGVUCQ3SA,AFZE7KG2W5XOGLTWA2J4CSAHNXWA,AGA6B3KA3UVWW7IMQ2AAH7YC7SBA,AELLMRH2KBMJNAYLWDLGUMSWGBWQ,AGLXXAIFPOSW675BKK5KDZL63KVQ",B07NTKGW45
"R16URT7BDNOV2D,R2YWPNEAQVJ9ZA,REXSBUHVOE0WE,R2RUHQW0ZWPFCE,R2NSG94BDOKV6F,R3PCRURZ1LS5JQ,R1FR7S9JNBVXBT,R29RRJ2OJ6GC7","Overall it's good. But some keys are hard to press,Good product in this price range,The start button of the controller and select button became defective and stopped working,Decent,Good,Just what I needed!,Great but.,Best controller under 1000","AGUTG6MZYET7MPUMPQXFLSNBEVUQ,AFN53ZMEK5W2MWJW6E36M4ECOFDA,AEJNJQFBSHNGTZ2KLO2IRH2CHSRA,AELJOMTIVYFHQKQIHAB6DVLU65AQ,AFWZSY64MPBL2AJQVIINPMPZBS3Q,AGCQVRAHII6LOJZ5HYLKVZTHACTA,AFKXQZUR2GH27ZHONXGHHK7SC26Q,AHZAJIIJDRADTHCXCEM6QEKG5ZUQ",B08J4PL1Z3
"R1AKJKNRBIBCV4,R2ZG9F0E80XAWQ,R39LC2YR7L3N4E,R2ADNFHJ2J8A7L,R3VV8VK7HOOYQS,RXGEG3BUDZOW0",#VALUE!,"AEHC7ITQUJKLOGQJCAA6Q7V63EVQ,AGCW5OYJJFDRSHITPNJ2NGJO37XQ,AFCDWGFZNA55P5RZVVADKMJX4TMQ,AGNY7JE5TCQDY3MEVOEVAAA4C3XQ,AG72D7R72T2BX46FLNTAPNAVHNJQ,AFOTA6QJ5UKQOBJ5APZRDK3GVOBQ",B07XJWTYM2
"R374DNITJO308B,R39OSBCH26FDGW,RFTP6BKBX70WI,R1VHLDAFRQLBMI,R36AIOIL7WO6HZ,RIVLIRNSSO3M1,R3BIRKRJLDWL46,R1N8K5CG19N1KY","A good buy!,Good item fun to play , Brightness is good if used in proper light,very useful,Average,Good product at this price ðŸ‘Œ,Nice,Good quality product","AGKT6MY3UZFPKSYVU5V7IOKJKMMA,AEMPOEDWHUSVZ4K5B4NSUITJN44A,AHPG3MJMT3RKYFUX36KRB3EDGOBQ,AE5GMXIOYRAI3YQEDFM4W22P6SWQ,AGHSVMFIK3RXOK2SWFPWN5TZCJKQ,AH7JVRRT5TX4TDCA3XS2HEYQIITA,AGNNU6V5L7VGIRYQ5XIJ7H4VONBQ,AHD2UUIFWNHDJHVXLGRMPLBBHSAQ",B09939XJX8
"R1WZU792ROLKVF,R1X4YGIN6CWPH4,R32Z0RYAEN1DFC,R1DN8SF3OFPFAQ,RNHRK657LGIDV,R1DOJAY4KQGAI6,RXQATD7YRR3TA,R3HP5GYAC6M219","U should really go for it if are using for gaming or songs but for calls it not that good,Best in the range,ENC missing.,Vry Vry nice. ..ðŸ‘,Nice product. It is very nice product in this price range ðŸ˜Š. I like it:),Battery backup is too good sounds quality is Very deep base,Best at this range,No review","AFFOW7D7WJY5D3E3PV26TYE7Y57Q,AFXOKMMHVI6D4RWQXJFN3YSI57BQ,AH65GLY4VWTON6HQURNVS3MWLTPA,AHPCPMJYJE4OFUAOCX2GJNYIOGGA,AFLVQOCKHNNVELC2E4SX2GF4Z5TA,AHCVGFTJLPI3BGD6EOMDLSJ43UQA,AE5JNSRY4O3FLWR6P24C76QLBZGA,AHX5PSVSNVHS4QNYCDEKIMFDERZA",B09MDCZJXS
"R24LA0QD5OLK8G,R3Q8NDQHWTOEMA,RLU72AJAAOA8D,R2Y2ISC0E5DQJ7,R1VS3VC0CZ24XB,R2787ZH86GWL84,R1VDA6PEVBN4E3,RWWGO6H2DZMYC","Fantastic,Spen works, will protect the screen.,Good,Not smudge proof at all!! But apart from that it's good.,Smooth surface, good protection, easy application.","AHWQQLE2M65U3ACAYST5FUV4UPVA,AFYWJTX34TSDYAHOCEDFBOESDBLA,AFTI4PPEOUKIY7E7RZNDGR36GJBA,AGIL2YVZAM2EISWCWKZ62NRHRQTQ,AGOLIHXYWOUK27IL5A3NHNA4U6FQ,AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,AGFVR7YLNWBVHZT7ZKUMA3OUNIOQ,AFQLEJZYWVOJCCO5THP43JRGYB3Q",B08CTQP51L
"R1NVL27P8VGTP1,RK381D6AH8JFI,R145H2IMWSHSP5,RXUFYS6IXXC27,R23QFCUMOAAF6,RWOQMMEBT56CR,R3NQ4FM9WQJM1R,R1GOBOH4PV5F5E","awesome,Good product,Product reviews ...,Best in budget,Very good according to price,Nice product data transmission  rate is 80 to 85MB/s,Works well. East to install HDD in this. Will recommend,Very nice product and easy install & use","AECMQ2RLIJLZPBV65R74ZXYWBHDA,AEDKV6ZUXIBYYQJBXOHXB3DZLYWQ,AEHWYKP6AINWLLGVCZXRT3GOBT6A,AF2LJJNMXJZHEEWT4GCNWPSLFPIA,AGJ3VD6VNEKCMGYVVAS3ZFSISKMA,AFVY6A2WBGEYOPAJNAZP6J44H5GA,AERWNTV3FQB42AN6DXOZ24NJGOBQ,AEVHDFJPXL5VW4EUXTOBVXCPZA2A",B0BG62HMDJ
"RRJFTC0VXGP9F,R39JQE75EPS5DO,RUZV4DZKBFJGE,R1SBQDN9157ZTO,R1O8LE9DENM39V,R1QGJPE1M4YZKR,R240LL92WXKRRY,R3GECDAI29GH5G","Awesome speed,Speed in range 7** MBps to 9** MBps on MBP,Handy and fast,Great !,Simply wow,Overprice,very costaly,Speed is fast but....files get corrupt","AEHCVDRO2RQCQNWQH25CS6227BOA,AESDNVY2THX3KM33O7EBVYFFW22A,AHRITLVMUVOKHOZWEW7EX5LIHVSA,AF5UHHQGO6G4D6AJ4QC3HFU7QRAA,AFZNCL4GFSQONZC3T2E6CWDOOJ3A,AGQ33QFV6YITBYDD7Q5UZB3KPVYQ,AG726ROK2TXYFZYOHF56OXEQEVMA,AEOF6N7C4GZTUUR3VXU577V4K2XQ",B08GTYFC37
"R1LREWJCMBQIRO,R2HU0UF6QY4WZD,R1M3HZPOB2BCPA,R3PLOVWNC48BP6,R1K70M5N1R1FLT,R2HZYR1RYPYEVR,R6HSVD0DMTQMY,R6X92GH1ETNJ","A beautiful experience in your budget. The volume controller was new for me but it works as a charm.,USB speakers,Nice for the price,Worth the money,Good product,No disable light feature,Please improve sound quality and more,Better at Price","AELPAFD33LDSPRU4SBYCF5JOSYZA,AE7CCDFNM42PHTVFFJ5JF3AFRZJQ,AFBWDDA2YE4P72CA6RHL43B3F4WQ,AEIE7R5GFFELVNO5KDRXGRS3TPKA,AEI4GFTOVHF2SESNRVUOE4N2NDNQ,AFQWXBVRW5AF53GDQLBGWN4NWXFQ,AFKIFIYLWXVSKFCEUBX4ID3T5QHQ,AF644KLEQSZZJOCIVE5XK42WW73A",B08SBH499M
